1544073872032,1544073892042
R,5c08b27c4b7401063979fafe,1467761309,7.805,1544073852375
U,5c08b27c4b7401063979faf4,983870795,7.417,1544073852377
U,5c08b27c4b7401063979fb01,1043559579,6.745,1544073852377
W,5c08b27c4b7401063979fb14,1155157365,16.908,1544073852378
W,5c08b27c4b7401063979fb17,318755304,9.997,1544073852379
R,5c08b27c4b7401063979faeb,328681308,18.596,1544073852384
R,5c08b27c4b7401063979fb11,697959164,6.272,1544073852385
U,5c08b27c4b7401063979fae7,150769701,16.164,1544073852387
U,5c08b27c4b7401063979faf3,1977765610,11.914,1544073852387
U,5c08b27c4b7401063979faf5,1232817827,16.039,1544073852388
W,5c08b27c4b7401063979fb18,1755152924,12.634,1544073852390
W,5c08b27c4b7401063979fb19,408331448,12.746,1544073852390
U,5c08b27c4b7401063979fae8,156151146,13.397,1544073852390
R,5c08b27c4b7401063979fb0c,456834413,3.707,1544073852391
R,5c08b27c4b7401063979fafa,1464304718,2.41,1544073852392
U,5c08b27c4b7401063979faf8,493098334,5.896,1544073852393
W,5c08b27c4b7401063979fb1a,533045049,5.257,1544073852393
U,5c08b27c4b7401063979faeb,1755252118,9.196,1544073852394
U,5c08b27c4b7401063979fae4,282729275,4.859,1544073852395
R,5c08b27c4b7401063979fb0c,456834413,7.429,1544073852398
U,5c08b27c4b7401063979faf1,816804936,8.733,1544073852402
W,5c08b27c4b7401063979fb1c,1706086858,9.938,1544073852403
W,5c08b27c4b7401063979fb1f,1223044929,3.266,1544073852406
R,5c08b27c4b7401063979fb01,1043559579,13.142,1544073852406
U,5c08b27c4b7401063979fae4,1092338233,14.131,1544073852409
W,5c08b27c4b7401063979fb1b,1490145757,20.21,1544073852410
W,5c08b27c4b7401063979fb1e,206065418,11.956,1544073852410
U,5c08b27c4b7401063979fb06,1481762642,26.15,1544073852411
W,5c08b27c4b7401063979fb20,754761869,4.158,1544073852414
U,5c08b27c4b7401063979fae8,1618744204,8.746,1544073852414
W,5c08b27c4b7401063979fb1d,1838812903,22.13,1544073852415
U,5c08b27c4b7401063979fb12,751150444,8.75,1544073852415
U,5c08b27c4b7401063979faeb,418921012,13.596,1544073852416
U,5c08b27c4b7401063979fae7,258373062,3.426,1544073852419
W,5c08b27c4b7401063979fb21,1756374967,8.156,1544073852419
R,5c08b27c4b7401063979fb1e,206065418,12.193,1544073852423
W,5c08b27c4b7401063979fb22,1998774267,5.802,1544073852425
R,5c08b27c4b7401063979fae5,259108053,10.802,1544073852427
U,5c08b27c4b7401063979fae2,2097494830,15.298,1544073852429
W,5c08b27c4b7401063979fb23,1406548288,9.751,1544073852429
U,5c08b27c4b7401063979fb01,1662654730,14.945,1544073852429
U,5c08b27c4b7401063979fb1a,454974442,14.648,1544073852430
U,5c08b27c4b7401063979fae9,740599496,20.855,1544073852430
R,5c08b27c4b7401063979fb15,2115720758,2.663,1544073852432
R,5c08b27c4b7401063979faf0,1878565027,4.422,1544073852434
R,5c08b27c4b7401063979fb1e,206065418,11.192,1544073852434
R,5c08b27c4b7401063979fb05,1041091665,3.193,1544073852436
W,5c08b27c4b7401063979fb26,1280145047,7.411,1544073852437
W,5c08b27c4b7401063979fb24,1515845125,14.505,1544073852439
U,5c08b27c4b7401063979fb10,1439036074,12.591,1544073852439
W,5c08b27c4b7401063979fb27,1399992681,8.393,1544073852439
W,5c08b27c4b7401063979fb25,442243677,9.282,1544073852439
R,5c08b27c4b7401063979faf9,226940704,2.192,1544073852442
W,5c08b27c4b7401063979fb2d,1642555577,3.435,1544073852443
R,5c08b27c4b7401063979faf9,226940704,4.371,1544073852446
W,5c08b27c4b7401063979fb2b,610490519,9.072,1544073852448
W,5c08b27c4b7401063979fb2c,470886349,10.554,1544073852449
R,5c08b27c4b7401063979fb0f,453081250,4.821,1544073852453
W,5c08b27c4b7401063979fb2a,1726738908,19.357,1544073852456
W,5c08b27c4b7401063979fb28,1083481080,22.964,1544073852456
W,5c08b27c4b7401063979fb29,532828787,22.049,1544073852456
R,5c08b27c4b7401063979fb0c,456834413,1.231,1544073852457
U,5c08b27c4b7401063979fb1d,1666913069,15.376,1544073852458
R,5c08b27c4b7401063979fb17,318755304,2.057,1544073852459
R,5c08b27c4b7401063979fb22,1998774267,1.874,1544073852460
R,5c08b27c4b7401063979fb18,1755152924,6.166,1544073852462
W,5c08b27c4b7401063979fb2e,51598821,16.778,1544073852463
U,5c08b27c4b7401063979fb05,1008060105,28.28,1544073852464
R,5c08b27c4b7401063979fb15,2115720758,1.11,1544073852465
U,5c08b27c4b7401063979fb1d,720475592,14.48,1544073852474
R,5c08b27c4b7401063979faf4,983870795,11.693,1544073852474
W,5c08b27c4b7401063979fb30,1770237176,15.756,1544073852474
U,5c08b27c4b7401063979fae3,1864286688,17.056,1544073852474
W,5c08b27c4b7401063979fb31,2076037678,11.687,1544073852474
R,5c08b27c4b7401063979faf5,1232817827,9.53,1544073852474
U,5c08b27c4b7401063979fb27,796266028,24.844,1544073852474
W,5c08b27c4b7401063979fb2f,1953693953,21.615,1544073852474
R,5c08b27c4b7401063979fafa,1464304718,1.473,1544073852476
R,5c08b27c4b7401063979fb0c,456834413,2.543,1544073852477
R,5c08b27c4b7401063979fae3,1864286688,4.146,1544073852481
W,5c08b27c4b7401063979fb32,1078715673,7.584,1544073852482
W,5c08b27c4b7401063979fb35,140243285,8.611,1544073852483
W,5c08b27c4b7401063979fb36,252793098,8.512,1544073852483
W,5c08b27c4b7401063979fb38,2057643563,7.678,1544073852483
R,5c08b27c4b7401063979fae8,1618744204,1.78,1544073852485
U,5c08b27c4b7401063979fb09,1580314268,3.523,1544073852487
W,5c08b27c4b7401063979fb34,1428658897,12.929,1544073852487
U,5c08b27c4b7401063979faf3,1320683880,7.785,1544073852489
W,5c08b27c4b7401063979fb33,743868298,14.479,1544073852489
R,5c08b27c4b7401063979fb30,1770237176,2.241,1544073852490
W,5c08b27c4b7401063979fb3c,1692554948,3.349,1544073852492
U,5c08b27c4b7401063979faed,1739532910,8.885,1544073852492
R,5c08b27c4b7401063979fb24,1515845125,7.069,1544073852494
W,5c08b27c4b7401063979fb37,848116994,21.585,1544073852496
W,5c08b27c4b7401063979fb3b,1407919068,7.198,1544073852496
W,5c08b27c4b7401063979fb3d,1173041275,5.635,1544073852498
W,5c08b27c4b7401063979fb39,2053192000,18.782,1544073852500
R,5c08b27c4b7401063979fb00,1654992309,6.267,1544073852502
W,5c08b27c4b7401063979fb3e,1525455035,7.85,1544073852504
U,5c08b27c4b7401063979fb0a,648223374,12.585,1544073852504
W,5c08b27c4b7401063979fb3a,949484668,19.723,1544073852505
R,5c08b27c4b7401063979fb0b,1305583242,13.248,1544073852507
U,5c08b27c4b7401063979faea,1755274713,10.819,1544073852508
R,5c08b27c4b7401063979fae7,258373062,2.823,1544073852510
U,5c08b27c4b7401063979fb1b,1560836863,9.541,1544073852510
W,5c08b27c4b7401063979fb3f,936709919,6.616,1544073852511
U,5c08b27c4b7401063979fb16,1625734596,5.935,1544073852511
U,5c08b27c4b7401063979fb19,321942298,9.835,1544073852512
R,5c08b27c4b7401063979fb01,1662654730,5.002,1544073852516
R,5c08b27c4b7401063979fafe,1467761309,9.524,1544073852518
U,5c08b27c4b7401063979fb06,1766033169,30.032,1544073852520
U,5c08b27c4b7401063979faf6,1203142319,8.615,1544073852521
W,5c08b27c4b7401063979fb40,473208141,10.59,1544073852522
U,5c08b27c4b7401063979fb3e,1908691820,21.624,1544073852526
U,5c08b27c4b7401063979fb1e,1171210146,11.433,1544073852529
U,5c08b27c4b7401063979fb33,2000302177,8.576,1544073852529
U,5c08b27c4b7401063979fafb,1013694367,19.958,1544073852530
U,5c08b27c4b7401063979fb1d,1037493260,21.273,1544073852531
W,5c08b27c4b7401063979fb41,1159935370,11.197,1544073852531
R,5c08b27c4b7401063979fae1,1080570589,1.206,1544073852532
U,5c08b27c4b7401063979fb3f,333360479,10.711,1544073852532
U,5c08b27c4b7401063979faf1,1532867294,9.127,1544073852535
W,5c08b27c4b7401063979fb42,151565734,6.085,1544073852537
U,5c08b27c4b7401063979fb21,616570260,5.791,1544073852538
U,5c08b27c4b7401063979fb18,658081365,10.04,1544073852540
U,5c08b27c4b7401063979fae8,1014307940,23.788,1544073852540
R,5c08b27c4b7401063979fb0f,453081250,2.968,1544073852543
W,5c08b27c4b7401063979fb43,1468240425,11.415,1544073852544
W,5c08b27c4b7401063979fb45,1060502704,8.332,1544073852545
U,5c08b27c4b7401063979faf6,938688486,16.215,1544073852545
U,5c08b27c4b7401063979fb3d,1101648896,16.327,1544073852546
R,5c08b27c4b7401063979fae3,1864286688,1.2,1544073852547
U,5c08b27c4b7401063979faee,1970458638,11.46,1544073852551
U,5c08b27c4b7401063979fae1,462884938,14.252,1544073852552
W,5c08b27c4b7401063979fb44,1354643909,18.324,1544073852553
R,5c08b27c4b7401063979faeb,418921012,1.248,1544073852554
W,5c08b27c4b7401063979fb48,1305454858,3.116,1544073852557
R,5c08b27c4b7401063979fae8,1014307940,14.035,1544073852557
W,5c08b27c4b7401063979fb46,1328496109,12.423,1544073852558
W,5c08b27c4b7401063979fb47,1031552411,7.307,1544073852559
U,5c08b27c4b7401063979fb36,1351415530,14.903,1544073852559
R,5c08b27c4b7401063979fb47,1031552411,1.673,1544073852560
R,5c08b27c4b7401063979fb40,473208141,1.206,1544073852560
R,5c08b27c4b7401063979fae0,290128215,2.873,1544073852563
U,5c08b27c4b7401063979faf3,1034909236,17.838,1544073852565
U,5c08b27c4b7401063979fb27,1983341276,19.935,1544073852565
W,5c08b27c4b7401063979fb49,956690922,8.977,1544073852567
U,5c08b27c4b7401063979fb23,1818499363,15.688,1544073852568
U,5c08b27c4b7401063979faea,1614124007,3.216,1544073852568
U,5c08b27c4b7401063979fb01,1827185781,11.107,1544073852568
R,5c08b27c4b7401063979faef,622695043,4.219,1544073852571
R,5c08b27c4b7401063979faea,1614124007,3.999,1544073852572
U,5c08b27c4b7401063979fb25,861136078,5.543,1544073852573
U,5c08b27c4b7401063979fb10,677965440,16.12,1544073852574
W,5c08b27c4b7401063979fb4c,1673716825,2.393,1544073852576
U,5c08b27c4b7401063979faf6,862500525,10.675,1544073852576
U,5c08b27c4b7401063979fb1b,1296342689,16.244,1544073852577
W,5c08b27c4b7401063979fb4b,570011074,8.798,1544073852577
W,5c08b27c4b7401063979fb4a,497166103,14.488,1544073852577
R,5c08b27c4b7401063979fb41,1159935370,4.514,1544073852581
R,5c08b27c4b7401063979fb2a,1726738908,5.578,1544073852582
R,5c08b27c4b7401063979fb13,675002266,8.356,1544073852582
R,5c08b27c4b7401063979fb45,1060502704,12.091,1544073852583
W,5c08b27c4b7401063979fb4d,1476402763,8.396,1544073852584
W,5c08b27c4b7401063979fb4e,763362352,7.385,1544073852585
R,5c08b27c4b7401063979fb17,318755304,7.467,1544073852589
U,5c08b27c4b7401063979faea,111618621,18.868,1544073852591
U,5c08b27c4b7401063979faff,459981823,7.651,1544073852592
W,5c08b27c4b7401063979fb50,1208315057,11.341,1544073852594
U,5c08b27c4b7401063979fb3a,1065802034,13.154,1544073852595
W,5c08b27c4b7401063979fb4f,1426367975,13.243,1544073852596
W,5c08b27c4b7401063979fb52,609519738,7.259,1544073852596
R,5c08b27c4b7401063979fb30,1770237176,5.88,1544073852602
R,5c08b27c4b7401063979fb05,1008060105,10.902,1544073852603
U,5c08b27c4b7401063979fb27,977588682,28.143,1544073852604
R,5c08b27c4b7401063979faf0,1878565027,3.332,1544073852605
U,5c08b27c4b7401063979fb0d,1959787233,11.571,1544073852607
W,5c08b27c4b7401063979fb53,768129443,14.108,1544073852609
U,5c08b27c4b7401063979fb42,1606799309,15.258,1544073852610
W,5c08b27c4b7401063979fb51,1797621066,26.434,1544073852611
R,5c08b27c4b7401063979fb49,956690922,2.419,1544073852612
R,5c08b27c4b7401063979fae4,1092338233,8.523,1544073852613
U,5c08b27c4b7401063979fafe,322595355,22.7,1544073852614
R,5c08b27c4b7401063979fb07,1726411000,3.335,1544073852617
R,5c08b27c4b7401063979fae7,258373062,5.492,1544073852618
R,5c08b27c4b7401063979fb53,768129443,9.806,1544073852619
U,5c08b27c4b7401063979fb26,713417607,15.287,1544073852622
W,5c08b27c4b7401063979fb54,1988947088,12.601,1544073852623
U,5c08b27c4b7401063979fb04,1501691160,18.608,1544073852624
U,5c08b27c4b7401063979fb43,245244693,20.927,1544073852624
W,5c08b27c4b7401063979fb55,1063478660,10.302,1544073852627
W,5c08b27c4b7401063979fb56,534851964,2.769,1544073852627
R,5c08b27c4b7401063979fae2,2097494830,5.762,1544073852628
R,5c08b27c4b7401063979fb04,1501691160,5.253,1544073852629
R,5c08b27c4b7401063979fb3c,1692554948,2.041,1544073852629
U,5c08b27c4b7401063979fb2b,1340985432,11.573,1544073852630
U,5c08b27c4b7401063979fb44,622203521,9.644,1544073852633
U,5c08b27c4b7401063979fb14,1607893656,20.678,1544073852633
R,5c08b27c4b7401063979fb2c,470886349,2.434,1544073852636
U,5c08b27c4b7401063979fb50,27857106,21.564,1544073852639
U,5c08b27c4b7401063979fb4a,63738292,19.88,1544073852647
R,5c08b27c4b7401063979fb0e,853211520,10.63,1544073852647
U,5c08b27c4b7401063979fb09,972768722,9.467,1544073852649
W,5c08b27c4b7401063979fb57,330495402,20.933,1544073852650
W,5c08b27c4b7401063979fb58,464934243,21.022,1544073852650
W,5c08b27c4b7401063979fb59,1972113431,19.151,1544073852650
U,5c08b27c4b7401063979fb47,1233099415,22.509,1544073852651
R,5c08b27c4b7401063979fb3c,1692554948,2.553,1544073852653
W,5c08b27c4b7401063979fb5b,932036320,8.702,1544073852656
R,5c08b27c4b7401063979fb56,534851964,3.324,1544073852659
U,5c08b27c4b7401063979fb47,1400704249,12.294,1544073852663
U,5c08b27c4b7401063979fb11,1075819264,13.864,1544073852664
W,5c08b27c4b7401063979fb5a,577506153,30.414,1544073852664
R,5c08b27c4b7401063979fb2e,51598821,2.101,1544073852666
U,5c08b27c4b7401063979fae9,2022168673,19.509,1544073852666
U,5c08b27c4b7401063979fb39,1230661589,3.939,1544073852667
U,5c08b27c4b7401063979fb40,1226903303,8.469,1544073852667
W,5c08b27c4b7401063979fb5c,697544687,19.523,1544073852668
W,5c08b27c4b7401063979fb5d,1783543814,16.19,1544073852669
W,5c08b27c4b7401063979fb5e,113189899,7.343,1544073852671
R,5c08b27c4b7401063979fae4,1092338233,7.316,1544073852673
R,5c08b27c4b7401063979faef,622695043,5.598,1544073852674
R,5c08b27c4b7401063979fb47,1400704249,7.295,1544073852674
U,5c08b27c4b7401063979fb48,699427167,10.464,1544073852676
U,5c08b27c4b7401063979fb25,903946770,27.498,1544073852677
U,5c08b27c4b7401063979fafc,139154289,10.714,1544073852678
U,5c08b27c4b7401063979fb06,17691704,8.135,1544073852679
W,5c08b27c4b7401063979fb5f,1425909170,9.792,1544073852679
R,5c08b27c4b7401063979fb22,1998774267,7.684,1544073852682
U,5c08b27c4b7401063979fb36,1857329436,5.159,1544073852683
U,5c08b27c4b7401063979fb0c,125984485,8.112,1544073852687
U,5c08b27c4b7401063979faf1,456019869,11.313,1544073852687
W,5c08b27c4b7401063979fb61,1678855999,13.68,1544073852688
R,5c08b27c4b7401063979fb02,705729616,2.311,1544073852690
W,5c08b27c4b7401063979fb63,57882156,9.686,1544073852691
U,5c08b27c4b7401063979fb2b,711330484,13.992,1544073852691
W,5c08b27c4b7401063979fb62,258185484,12.874,1544073852692
W,5c08b27c4b7401063979fb60,201503339,18.499,1544073852692
U,5c08b27c4b7401063979fb3b,1222354058,2.197,1544073852694
W,5c08b27c4b7401063979fb66,1503915957,3.674,1544073852695
W,5c08b27c4b7401063979fb64,1239130961,5.054,1544073852695
U,5c08b27c4b7401063979fb18,948683173,7.569,1544073852696
R,5c08b27c4b7401063979fafc,139154289,13.584,1544073852697
R,5c08b27c4b7401063979fb06,17691704,5.803,1544073852698
R,5c08b27c4b7401063979fb60,201503339,4.231,1544073852698
R,5c08b27c4b7401063979fae7,258373062,6.394,1544073852701
W,5c08b27c4b7401063979fb67,605969843,9.5,1544073852704
W,5c08b27c4b7401063979fb69,875619514,6.902,1544073852704
U,5c08b27c4b7401063979fb5f,1683291818,21.765,1544073852709
U,5c08b27c4b7401063979fb4d,1717179984,4.229,1544073852709
W,5c08b27c4b7401063979fb6a,792752747,11.284,1544073852710
W,5c08b27c4b7401063979fb68,1077784898,16.771,1544073852712
R,5c08b27c4b7401063979fb5a,577506153,2.95,1544073852712
U,5c08b27c4b7401063979fb56,667229720,8.027,1544073852712
W,5c08b27c4b7401063979fb65,1147291767,23.197,1544073852714
U,5c08b27c4b7401063979fb34,1036851423,17.761,1544073852716
U,5c08b27c4b7401063979fb50,2114882598,17.971,1544073852719
W,5c08b27c4b7401063979fb6b,2118706001,12.583,1544073852721
W,5c08b27c4b7401063979fb6d,1073482613,6.42,1544073852721
R,5c08b27c4b7401063979fae8,1014307940,3.331,1544073852724
W,5c08b27c4b7401063979fb6e,1833722135,11.964,1544073852728
U,5c08b27c4b7401063979fb69,1426285985,16.869,1544073852729
W,5c08b27c4b7401063979fb6c,1513180468,18.848,1544073852730
U,5c08b27c4b7401063979fb3b,1042001831,20.485,1544073852730
U,5c08b27c4b7401063979fb49,210679905,11.352,1544073852731
U,5c08b27c4b7401063979fb61,1661281816,20.449,1544073852733
W,5c08b27c4b7401063979fb6f,704834751,7.983,1544073852737
W,5c08b27c4b7401063979fb70,1664281342,7.049,1544073852737
U,5c08b27c4b7401063979fb2f,1065058882,15.679,1544073852740
U,5c08b27c4b7401063979fb5d,76840690,19.097,1544073852741
W,5c08b27c4b7401063979fb72,917539006,11.59,1544073852742
W,5c08b27c4b7401063979fb73,597560965,8.85,1544073852742
W,5c08b27c4b7401063979fb71,1974577619,11.538,1544073852742
U,5c08b27c4b7401063979fb02,45643151,3.102,1544073852745
R,5c08b27c4b7401063979fb29,532828787,6.377,1544073852747
U,5c08b27c4b7401063979fb27,861569441,10.761,1544073852748
R,5c08b27c4b7401063979fb45,1060502704,7.265,1544073852750
W,5c08b27c4b7401063979fb75,201915720,5.008,1544073852750
W,5c08b27c4b7401063979fb74,146232692,11.116,1544073852751
U,5c08b27c4b7401063979fb20,421593101,11.546,1544073852753
U,5c08b27c4b7401063979fb23,1220541438,25.073,1544073852753
U,5c08b27c4b7401063979fb74,938729112,2.808,1544073852754
R,5c08b27c4b7401063979fb18,948683173,1.377,1544073852755
R,5c08b27c4b7401063979fb57,330495402,6.153,1544073852759
R,5c08b27c4b7401063979fb03,167064700,6.686,1544073852761
W,5c08b27c4b7401063979fb77,661284212,13.548,1544073852763
U,5c08b27c4b7401063979fb1e,1350650765,16.424,1544073852763
U,5c08b27c4b7401063979fb0a,1174526972,29.664,1544073852766
U,5c08b27c4b7401063979fb59,1045429252,12.772,1544073852766
U,5c08b27c4b7401063979fb71,1440788782,17.011,1544073852767
W,5c08b27c4b7401063979fb76,841690031,19.975,1544073852768
R,5c08b27c4b7401063979fb74,938729112,4.517,1544073852771
W,5c08b27c4b7401063979fb7a,1086675280,9.029,1544073852772
U,5c08b27c4b7401063979fb11,1700221410,14.248,1544073852773
U,5c08b27c4b7401063979fb56,130899438,11.904,1544073852778
R,5c08b27c4b7401063979fae9,2022168673,9.594,1544073852778
U,5c08b27c4b7401063979fb41,1123633490,9.241,1544073852782
W,5c08b27c4b7401063979fb79,1333806683,22.286,1544073852785
W,5c08b27c4b7401063979fb78,154518834,23.282,1544073852785
U,5c08b27c4b7401063979fb61,1375642152,3.567,1544073852788
W,5c08b27c4b7401063979fb7c,2103847384,18.263,1544073852791
U,5c08b27c4b7401063979fb2e,1936408407,24.031,1544073852791
U,5c08b27c4b7401063979fb3f,456164712,13.109,1544073852791
R,5c08b27c4b7401063979fb54,1988947088,1.1,1544073852792
W,5c08b27c4b7401063979fb7e,1953184524,3.465,1544073852795
W,5c08b27c4b7401063979fb7b,944643352,24.365,1544073852795
U,5c08b27c4b7401063979fb6a,1143437263,18.281,1544073852796
U,5c08b27c4b7401063979fb3c,1396805018,6.719,1544073852797
U,5c08b27c4b7401063979fb68,306111509,11.014,1544073852799
U,5c08b27c4b7401063979fb70,746658284,2.964,1544073852799
U,5c08b27c4b7401063979fb5c,1422607752,14.94,1544073852800
W,5c08b27c4b7401063979fb7f,1770016860,7.722,1544073852800
R,5c08b27c4b7401063979fb2c,470886349,1.04,1544073852800
R,5c08b27c4b7401063979fb2f,1065058882,7.992,1544073852803
U,5c08b27c4b7401063979fb15,1905161794,10.066,1544073852805
U,5c08b27c4b7401063979fb3d,583501415,9.384,1544073852807
U,5c08b27c4b7401063979fb48,1913828661,7.983,1544073852808
W,5c08b27c4b7401063979fb81,1011700265,9.015,1544073852809
W,5c08b27c4b7401063979fb7d,477401816,27.194,1544073852810
W,5c08b27c4b7401063979fb80,448923433,13,1544073852812
W,5c08b27c4b7401063979fb82,19304811,13.866,1544073852814
W,5c08b27c4b7401063979fb86,59917173,4.726,1544073852817
W,5c08b27c4b7401063979fb85,1142722496,7.249,1544073852817
W,5c08b27c4b7401063979fb83,1390367585,13.959,1544073852817
U,5c08b27c4b7401063979fb27,1843477031,8.799,1544073852818
R,5c08b27c4b7401063979fb5d,76840690,12.161,1544073852819
R,5c08b27c4b7401063979fafe,322595355,2.437,1544073852821
W,5c08b27c4b7401063979fb88,183756043,5.474,1544073852822
U,5c08b27c4b7401063979fb32,437959091,7.805,1544073852825
W,5c08b27c4b7401063979fb84,1255817930,17.311,1544073852825
U,5c08b27c4b7401063979fb16,773436083,8.557,1544073852826
U,5c08b27c4b7401063979faf5,1707706608,22.008,1544073852827
W,5c08b27c4b7401063979fb89,985441332,8.988,1544073852827
W,5c08b27c4b7401063979fb87,2030487320,13.635,1544073852828
R,5c08b27c4b7401063979fb17,318755304,14.165,1544073852837
U,5c08b27c4b7401063979fb2b,1239484277,12.308,1544073852838
U,5c08b27c4b7401063979fb2d,1349494648,12.089,1544073852840
W,5c08b27c4b7401063979fb8a,1527670489,18.874,1544073852840
W,5c08b27c4b7401063979fb8c,1869015388,13.382,1544073852840
W,5c08b27c4b7401063979fb8b,1789054040,15.792,1544073852841
U,5c08b27c4b7401063979faed,1302189655,14.319,1544073852841
R,5c08b27c4b7401063979faf3,1034909236,2.901,1544073852843
U,5c08b27c4b7401063979fb32,992730527,22.644,1544073852847
U,5c08b27c4b7401063979fb5e,525225837,10.339,1544073852847
